Date,LastPrice
2017-10-06,454.18
2017-10-13,457.32
2017-10-20,453.88
2017-10-27,452.71
2017-11-03,455.66
2017-11-10,453.59
2017-11-17,454.94
2017-11-24,455.53
2017-12-01,455.02
2017-12-08,454.47
2017-12-15,455.63
2017-12-22,451.45
2017-12-29,454.17
2018-01-05,452.04
2018-01-12,449.72
2018-01-19,446.92
2018-01-26,446.23
2018-02-02,440.08
2018-02-09,441.29
2018-02-16,439.4
2018-02-23,440.09
2018-03-02,440.68
2018-03-09,439.95
2018-03-16,441.58
2018-03-23,442.78
2018-03-30,445.7
2018-04-06,444.95
2018-04-13,443.26
2018-04-20,439.44
2018-04-27,439.41
2018-05-04,440.25
2018-05-11,439.14
2018-05-18,436.41
2018-05-25,441.07
2018-06-01,442.57
2018-06-08,441.68
2018-06-15,442.09
2018-06-22,443.27
2018-06-29,445.24
2018-07-06,446.07
2018-07-13,446.26
2018-07-20,444.58
2018-07-27,442.57
2018-08-03,443.26
2018-08-10,446.56
2018-08-17,446.33
2018-08-24,448.07
2018-08-31,447.57
2018-09-07,444.89
2018-09-14,443.29
2018-09-21,440.96
2018-09-28,441.71
2018-10-05,436.45
2018-10-12,439.55
2018-10-19,437.96
2018-10-26,442.6
2018-11-02,438.35
2018-11-09,439.16
2018-11-16,443.45
2018-11-23,444.28
2018-11-30,446.09
2018-12-07,451.91
2018-12-14,450.84
2018-12-21,454.26
2018-12-28,456.43
2019-01-04,459.69
2019-01-11,458.53
2019-01-18,455.66
2019-01-25,457.07
2019-02-01,459.6
2019-02-08,461.9
2019-02-15,460.84
2019-02-22,461.52
2019-03-01,458.36
2019-03-08,463.3
2019-03-15,464.63
2019-03-22,469.7
2019-03-29,471.41
2019-04-05,468.56
2019-04-12,466.65
2019-04-19,466.97
2019-04-26,469.31
2019-05-03,468.46
2019-05-10,471.54
2019-05-17,473.99
2019-05-24,476.3
2019-05-31,483.4
2019-06-07,485.88
2019-06-14,486.15
2019-06-21,487.28
2019-06-28,490.04
2019-07-05,488.33
2019-07-12,486.55
2019-07-19,488.83
2019-07-26,487.74
2019-08-02,496.08
2019-08-09,500.79
2019-08-16,507.66
2019-08-23,508.13
2019-08-30,508.97
2019-09-06,507.51
2019-09-13,494.54
2019-09-20,499.87
2019-09-27,503.35
2019-10-04,510.24
2019-10-11,501.21
2019-10-18,501.72
2019-10-25,499.84
2019-11-01,502.84
2019-11-08,495.17
2019-11-15,498.97
2019-11-22,501.11
2019-11-29,500.9
2019-12-06,498.83
2019-12-13,499.83
2019-12-20,496.48
2019-12-27,498.36
2020-01-03,501.92
2020-01-10,500.77
2020-01-17,500.67
2020-01-24,506.68
2020-01-31,513.19
2020-02-07,510.96
2020-02-14,510.64
2020-02-21,515.22
2020-02-28,529.37
2020-03-06,545.52
2020-03-13,533.4
2020-03-20,534.47
2020-03-27,545.2
2020-04-03,551.71
2020-04-10,546.99
2020-04-17,550.1
2020-04-24,552.08
2020-05-01,550.56
2020-05-08,550.02
2020-05-15,551.98
2020-05-22,551.28
2020-05-29,552.24
2020-06-05,542.05
2020-06-12,550.32
2020-06-19,550.64
2020-06-26,552.95
2020-07-03,551.78
2020-07-10,553.07
2020-07-17,553.5
2020-07-24,554.95
2020-07-31,557.34
2020-08-07,556.5
2020-08-14,551.54
2020-08-21,554.23
2020-08-28,551.35
2020-09-04,551.6
2020-09-11,554.17
2020-09-18,553.26
2020-09-25,554.65
2020-10-02,553.33
2020-10-09,550.18
2020-10-16,551.42
2020-10-23,547.59
2020-10-30,546.88
2020-11-06,548.58
2020-11-13,546.24
2020-11-20,548.47
2020-11-27,548.27
2020-12-04,543.57
2020-12-11,547.05
2020-12-18,545.11
2020-12-25,545.84
2021-01-01,546.81
2021-01-08,539.14
2021-01-15,539.77
2021-01-22,540.4
2021-01-29,540.89
2021-02-05,537.46
2021-02-12,537.18
2021-02-19,531.53
2021-02-26,528.23
2021-03-05,522.0
2021-03-12,519.59
2021-03-19,515.78
2021-03-26,518.31
2021-04-02,515.51
2021-04-09,518.76
2021-04-16,521.87
2021-04-23,522.93
2021-04-30,520.62
2021-05-07,523.19
2021-05-14,521.55
2021-05-21,521.8
2021-05-28,523.82
2021-06-04,524.84
2021-06-11,528.84
2021-06-18,528.39
2021-06-25,525.42
2021-07-02,529.56
2021-07-09,532.78
2021-07-16,535.3
2021-07-23,536.55
